,A_Label,B_Label,C_Label,D_Label,E_Label
28017,A,,,,
28018,A,,,,
28019,A,,,,
28020,A,,,,
28021,A,,,,
28022,A,,,,
28023,A,,,,
28024,A,,,,
28025,A,,,,
28026,A,,,,
28027,A,,,,
28028,A,,,,
28029,A,,,,
28030,A,,,,
28031,A,,,,
28032,A,,,,
28033,A,,,,
28034,A,,,,
28035,A,,,,
28036,A,,,,
28037,A,,,,
28038,A,,,,
28039,A,,,,
28040,A,,,,
28041,A,,,,
28042,A,,,,
28043,A,,,,
28044,A,,,,
28045,A,,,,
28046,A,,,,
28047,A,,,,
28048,A,,,,
28049,A,,,,
28050,A,,,,
28051,A,,,,
28052,A,,,,
28053,A,,,,
28054,A,,,,
28055,A,,,,
28056,A,,,,
28057,A,,,,
28058,A,,,,
28059,A,,,,
28060,A,,,,
28061,A,,,,
28062,A,,,,
28063,A,,,,
28064,A,,,,
28065,A,,,,
28066,A,,,,
28067,A,,,,
28068,A,,,,
28069,A,,,,
28070,A,,,,
28071,A,,,,
28072,A,,,,
28073,A,,,,
28074,A,,,,
28075,A,,,,
28076,A,,,,
28077,A,,,,
28078,A,,,,
28079,A,,,,
28080,A,,,,
28081,A,,,,
28082,A,,,,
28083,A,,,,
28084,A,,,,
28085,A,,,,
28086,A,,,,
28087,A,,,,
28088,A,,,,
28089,A,,,,
28090,A,,,,
28091,A,,,,
28092,A,,,,
28093,A,,,,
28094,A,,,,
28095,A,,,,
28096,A,,,,
28097,A,,,,
28098,A,,,,
28099,A,,,,
28100,A,,,,
28101,A,,,,
28102,A,,,,
28103,A,,,,
28104,A,,,,
28105,A,,,,
28106,A,,,,
28107,A,,,,
28108,A,,,,
28109,A,,,,
28110,A,,,,
28111,A,,,,
28112,A,,,,
28113,A,,,,
28114,A,,,,
28115,A,,,,
28116,A,,,,
28117,A,,,,
28118,A,,,,
28119,A,,,,
28120,A,,,,
28121,A,,,,
28122,A,,,,
28123,A,,,,
28124,A,,,,
28125,A,,,,
28126,A,,,,
28127,A,,,,
28128,A,,,,
28129,A,,,,
28130,A,,,,
28131,A,,,,
28132,A,,,,
28133,A,,,,
28134,A,,,,
28135,A,,,,
28136,A,,,,
28137,A,,,,
28138,A,,,,
28139,A,,,,
28140,A,,,,
28141,A,,,,
28142,A,,,,
28143,A,,,,
28144,A,,,,
28145,A,,,,
28146,A,,,,
28147,A,,,,
28148,A,,,,
28149,A,,,,
28150,A,,,,
28151,A,,,,
28152,A,,,,
28153,A,,,,
28154,A,,,,
28155,A,,,,
28156,A,,,,
28157,A,,,,
28158,A,,,,
28159,A,,,,
28160,A,,,,
28161,A,,,,
28162,A,,,,
28163,A,,,,
28164,A,,,,
28165,A,,,,
28166,A,,,,
28167,A,,,,
28168,A,,,,
28169,A,,,,
28170,A,,,,
28171,A,,,,
28172,A,,,,
28173,A,,,,
28174,A,,,,
28175,A,,,,
28176,A,,,,
28177,A,,,,
28178,A,,,,
28179,A,,,,
28180,A,,,,
28181,A,,,,
28182,A,,,,
28183,A,,,,
28184,A,,,,
28185,A,,,,
28186,A,,,,
28187,A,,,,
28188,A,,,,
28189,A,,,,
28190,A,,,,
28191,A,,,,
28192,A,,,,
28193,A,,,,
28194,A,,,,
28195,A,,,,
28196,A,,,,
28197,A,,,,
28198,A,,,,
28199,A,,,,
28200,A,,,,
28201,A,,,,
28202,A,,,,
28203,A,,,,
28204,A,,,,
28205,A,,,,
28206,A,,,,
28207,A,,,,
28208,A,,,,
28209,A,,,,
28210,A,,,,
28211,A,,,,
28212,A,,,,
28213,A,,,,
28214,A,,,,
28215,A,,,,
28216,A,,,,
28217,A,,,,
28218,A,,,,
28219,A,,,,
28220,A,,,,
28221,A,,,,
28222,A,,,,
28223,A,,,,
28224,A,,,,
28225,A,,,,
28226,A,,,,
28227,A,,,,
28228,A,,,,
28229,A,,,,
28230,A,,,,
28231,A,,,,
28232,A,,,,
28233,A,,,,
28234,A,,,,
28235,A,,,,
28236,A,,,,
28237,A,,,,
28238,A,,,,
28239,A,,,,
28240,A,,,,
28241,A,,,,
28242,A,,,,
28243,A,,,,
28244,A,,,,
28245,A,,,,
28246,A,,,,
28247,A,,,,
28248,A,,,,
28249,A,,,,
28250,A,,,,
28251,A,,,,
28252,A,,,,
28253,A,,,,
28254,A,,,,
28255,A,,,,
28256,A,,,,
28257,A,,,,
28258,A,,,,
28259,A,,,,
28260,A,,,,
28261,A,,,,
28262,A,,,,
28263,A,,,,
28264,A,,,,
28265,A,,,,
28266,A,,,,
28267,A,,,,
28268,A,,,,
28269,A,,,,
28270,A,,,,
28271,A,,,,
28272,A,,,,
28273,A,,,,
28274,A,,,,
28275,A,,,,
28276,A,,,,
28277,A,,,,
28278,A,,,,
28279,A,,,,
28280,A,,,,
28281,A,,,,
28282,A,,,,
28283,A,,,,
28284,A,,,,
28285,A,,,,
28286,A,,,,
28287,A,,,,
28288,A,,,,
28289,A,,,,
28290,A,,,,
28291,A,,,,
28292,A,,,,
28293,A,,,,
28294,A,,,,
28295,A,,,,
28296,A,,,,
28297,A,,,,
28298,A,,,,
28299,A,,,,
28300,A,,,,
28301,A,,,,
28302,A,,,,
28303,A,,,,
28304,A,,,,
28305,A,,,,
28306,A,,,,
28307,A,,,,
28308,A,,,,
28309,A,,,,
28310,A,,,,
28311,A,,,,
28312,A,,,,
28313,A,,,,
28314,A,,,,
28315,A,,,,
28316,A,,,,
28317,A,,,,
28318,A,,,,
28319,A,,,,
28320,A,,,,
28321,A,,,,
28322,A,,,,
28323,A,,,,
28324,A,,,,
28325,A,,,,
28326,A,,,,
28327,A,,,,
28328,A,,,,
28329,A,,,,
28330,A,,,,
28331,A,,,,
28332,A,,,,
28333,A,,,,
28334,A,,,,
28335,A,,,,
28336,A,,,,
28337,A,,,,
28338,A,,,,
28339,A,,,,
28340,A,,,,
28341,A,,,,
28342,A,,,,
28343,A,,,,
28344,A,,,,
28345,A,,,,
28346,A,,,,
28347,A,,,,
28348,A,,,,
28349,A,,,,
28350,A,,,,
28351,A,,,,
28352,A,,,,
28353,A,,,,
28354,A,,,,
28355,A,,,,
28356,A,,,,
28357,A,,,,
28358,A,,,,
28359,A,,,,
28360,A,,,,
28361,A,,,,
28362,A,,,,
28363,A,,,,
28364,A,,,,
28365,A,,,,
28366,A,,,,
28367,A,,,,
28368,A,,,,
28369,A,,,,
28370,A,,,,
28371,A,,,,
28372,A,,,,
28373,A,,,,
28374,A,,,,
28375,A,,,,
28376,A,,,,
28377,A,,,,
28378,A,,,,
28379,A,,,,
28380,A,,,,
28381,A,,,,
28382,A,,,,
28383,A,,,,
28384,A,,,,
28385,A,,,,
28386,A,,,,
28387,A,,,,
28388,A,,,,
28389,A,,,,
28390,A,,,,
28391,A,,,,
28392,A,,,,
28393,A,,,,
28394,A,,,,
28395,A,,,,
28396,A,,,,
28397,A,,,,
28398,A,,,,
28399,A,,,,
28400,A,,,,
28401,A,,,,
28402,A,,,,
28403,A,,,,
28404,A,,,,
28405,A,,,,
28406,A,,,,
28407,A,,,,
28408,A,,,,
28409,A,,,,
28410,A,,,,
28411,A,,,,
28412,A,,,,
28413,A,,,,
28414,A,,,,
28415,A,,,,
28416,A,,,,
28417,A,,,,
28418,A,,,,
28419,A,,,,
28420,A,,,,
28421,A,,,,
28422,A,,,,
28423,A,,,,
28424,A,,,,
28425,A,,,,
28426,A,,,,
28427,A,,,,
28428,A,,,,
28429,A,,,,
28430,A,,,,
28431,A,,,,
28432,A,,,,
28433,A,,,,
28434,A,,,,
28435,A,,,,
28436,A,,,,
28437,A,,,,
28438,A,,,,
28439,A,,,,
28440,A,,,,
28441,A,,,,
28442,A,,,,
28443,A,,,,
28444,A,,,,
28445,A,,,,
28446,A,,,,
28447,A,,,,
28448,A,,,,
28449,A,,,,
28450,A,,,,
28451,A,,,,
28452,A,,,,
28453,A,,,,
28454,A,,,,
28455,A,,,,
28456,A,,,,
28457,A,,,,
28458,A,,,,
28459,A,,,,
28460,A,,,,
28461,A,,,,
28462,A,,,,
28463,A,,,,
28464,A,,,,
28465,A,,,,
28466,A,,,,
28467,A,,,,
28468,A,,,,
28469,A,,,,
28470,A,,,,
28471,A,,,,
28472,A,,,,
28473,A,,,,
28474,A,,,,
28475,A,,,,
28476,A,,,,
28477,A,,,,
28478,A,,,,
28479,A,,,,
28480,A,,,,
28481,A,,,,
28482,A,,,,
28483,A,,,,
28484,A,,,,
28485,A,,,,
28486,A,,,,
28487,A,,,,
28488,A,,,,
28489,A,,,,
28490,A,,,,
28491,A,,,,
28492,A,,,,
28493,A,,,,
28494,A,,,,
28495,A,,,,
28496,A,,,,
28497,A,,,,
28498,A,,,,
28499,A,,,,
28500,A,,,,
28501,A,,,,
28502,A,,,,
28503,A,,,,
28504,A,,,,
28505,A,,,,
28506,A,,,,
28507,A,,,,
28508,A,,,,
28509,A,,,,
28510,A,,,,
28511,A,,,,
28512,A,,,,
28513,A,,,,
28514,A,,,,
28515,A,,,,
28516,A,,,,
28517,A,,,,
28518,A,,,,
28519,A,,,,
28520,A,,,,
28521,A,,,,
28522,A,,,,
28523,A,,,,
28524,A,,,,
28525,A,,,,
28526,A,,,,
28527,A,,,,
28528,A,,,,
28529,A,,,,
28530,A,,,,
28531,A,,,,
28532,A,,,,
28533,A,,,,
28534,A,,,,
28535,A,,,,
28536,A,,,,
28537,A,,,,
28538,A,,,,
28539,A,,,,
28540,A,,,,
28541,A,,,,
28542,A,,,,
28543,A,,,,
28544,A,,,,
28545,A,,,,
28546,A,,,,
28547,A,,,,
28548,A,,,,
28549,A,,,,
28550,A,,,,
28551,A,,,,
28552,A,,,,
28553,A,,,,
28554,A,,,,
28555,A,,,,
28556,A,,,,
28557,A,,,,
28558,A,,,,
28559,A,,,,
28560,A,,,,
28561,A,,,,
28562,A,,,,
28563,A,,,,
28564,A,,,,
28565,A,,,,
28566,A,,,,
28567,A,,,,
28568,A,,,,
28569,A,,,,
28570,A,,,,
28571,A,,,,
28572,A,,,,
28573,A,,,,
28574,A,,,,
28575,A,,,,
28576,A,,,,
28577,A,,,,
28578,A,,,,
28579,A,,,,
28580,A,,,,
28581,A,,,,
28582,A,,,,
28583,A,,,,
28584,A,,,,
28585,A,,,,
28586,A,,,,
28587,A,,,,
28588,A,,,,
28589,A,,,,
28590,A,,,,
28591,A,,,,
28592,A,,,,
28593,A,,,,
28594,A,,,,
28595,A,,,,
28596,A,,,,
28597,A,,,,
28598,A,,,,
28599,A,,,,
28600,A,,,,
28601,A,,,,
28602,A,,,,
28603,A,,,,
28604,A,,,,
28605,A,,,,
28606,A,,,,
28607,A,,,,
28608,A,,,,
28609,A,,,,
28610,A,,,,
28611,A,,,,
28612,A,,,,
28613,A,,,,
28614,A,,,,
28615,A,,,,
28616,A,,,,
28617,A,,,,
28618,A,,,,
28619,A,,,,
28620,A,,,,
28621,A,,,,
28622,A,,,,
28623,A,,,,
28624,A,,,,
28625,A,,,,
28626,A,,,,
28627,A,,,,
28628,A,,,,
28629,A,,,,
28630,A,,,,
28631,A,,,,
28632,A,,,,
28633,A,,,,
28634,A,,,,
28635,A,,,,
28636,A,,,,
28637,A,,,,
28638,A,,,,
28639,A,,,,
28640,A,,,,
28641,A,,,,
28642,A,,,,
28643,A,,,,
28644,A,,,,
28645,A,,,,
28646,A,,,,
28647,A,,,,
28648,A,,,,
28649,A,,,,
28650,A,,,,
28651,A,,,,
28652,A,,,,
28653,A,,,,
28654,A,,,,
28655,A,,,,
28656,A,,,,
28657,A,,,,
28658,A,,,,
28659,A,,,,
28660,A,,,,
28661,A,,,,
28662,A,,,,
28663,A,,,,
28664,A,,,,
28665,A,,,,
28666,A,,,,
28667,A,,,,
28668,A,,,,
28669,A,,,,
28670,A,,,,
28671,A,,,,
28672,A,,,,
28673,A,,,,
28674,A,,,,
28675,A,,,,
28676,A,,,,
28677,A,,,,
28678,A,,,,
28679,A,,,,
28680,A,,,,
28681,A,,,,
28682,A,,,,
28683,A,,,,
28684,A,,,,
28685,A,,,,
28686,A,,,,
28687,A,,,,
28688,A,,,,
28689,A,,,,
28690,A,,,,
28691,A,,,,
28692,A,,,,
28693,A,,,,
28694,A,,,,
28695,A,,,,
28696,A,,,,
28697,A,,,,
28698,A,,,,
28699,A,,,,
28700,A,,,,
28701,A,,,,
28702,A,,,,
28703,A,,,,
28704,A,,,,
28705,A,,,,
28706,A,,,,
28707,A,,,,
28708,A,,,,
28709,A,,,,
28710,A,,,,
28711,A,,,,
28712,A,,,,
28713,A,,,,
28714,A,,,,
28715,A,,,,
28716,A,,,,
28717,A,,,,
28718,A,,,,
28719,A,,,,
28720,A,,,,
28721,A,,,,
28722,A,,,,
28723,A,,,,
28724,A,,,,
28725,A,,,,
28726,A,,,,
28727,A,,,,
28728,A,,,,
28729,A,,,,
28730,A,,,,
28731,A,,,,
28732,A,,,,
28733,A,,,,
28734,A,,,,
28735,A,,,,
28736,A,,,,
28737,A,,,,
28738,A,,,,
28739,A,,,,
28740,A,,,,
28741,A,,,,
28742,A,,,,
28743,A,,,,
28744,A,,,,
28745,A,,,,
28746,A,,,,
28747,A,,,,
28748,A,,,,
28749,A,,,,
28750,A,,,,
28751,A,,,,
28752,A,,,,
28753,A,,,,
28754,A,,,,
28755,A,,,,
28756,A,,,,
28757,A,,,,
28758,A,,,,
28759,A,,,,
28760,A,,,,
28761,A,,,,
28762,A,,,,
28763,A,,,,
28764,A,,,,
28765,A,,,,
28766,A,,,,
28767,A,,,,
28768,A,,,,
28769,A,,,,
28770,A,,,,
28771,A,,,,
28772,A,,,,
28773,A,,,,
28774,A,,,,
28775,A,,,,
28776,A,,,,
28777,A,,,,
28778,A,,,,
28779,A,,,,
28780,A,,,,
28781,A,,,,
28782,A,,,,
28783,A,,,,
28784,A,,,,
28785,A,,,,
28786,A,,,,
28787,A,,,,
28788,A,,,,
28789,A,,,,
28790,A,,,,
28791,A,,,,
28792,A,,,,
28793,A,,,,
28794,A,,,,
28795,A,,,,
28796,A,,,,
28797,A,,,,
28798,A,,,,
28799,A,,,,
28800,A,,,,
28801,A,,,,
28802,A,,,,
28803,A,,,,
28804,A,,,,
28805,A,,,,
28806,A,,,,
28807,A,,,,
28808,A,,,,
28809,A,,,,
28810,A,,,,
28811,A,,,,
28812,A,,,,
28813,A,,,,
28814,A,,,,
28815,A,,,,
28816,A,,,,
28817,A,,,,
28818,A,,,,
28819,A,,,,
28820,A,,,,
28821,A,,,,
28822,A,,,,
28823,A,,,,
28824,A,,,,
28825,A,,,,
28826,A,,,,
28827,A,,,,
28828,A,,,,
28829,A,,,,
28830,A,,,,
28831,A,,,,
28832,A,,,,
28833,A,,,,
28834,A,,,,
28835,A,,,,
28836,A,,,,
28837,A,,,,
28838,A,,,,
28839,A,,,,
28840,A,,,,
28841,A,,,,
28842,A,,,,
28843,A,,,,
28844,A,,,,
28845,A,,,,
28846,A,,,,
28847,A,,,,
28848,A,,,,
28849,A,,,,
28850,A,,,,
28851,A,,,,
28852,A,,,,
28853,A,,,,
28854,A,,,,
28855,A,,,,
28856,A,,,,
28857,A,,,,
28858,A,,,,
28859,A,,,,
28860,A,,,,
28861,A,,,,
28862,A,,,,
28863,A,,,,
28864,A,,,,
28865,A,,,,
28866,A,,,,
28867,A,,,,
28868,A,,,,
28869,A,,,,
28870,A,,,,
28871,A,,,,
28872,A,,,,
28873,A,,,,
28874,A,,,,
28875,A,,,,
28876,A,,,,
28877,A,,,,
28878,A,,,,
28879,A,,,,
28880,A,,,,
28881,A,,,,
28882,A,,,,
28883,A,,,,
28884,A,,,,
28885,A,,,,
28886,A,,,,
28887,A,,,,
28888,A,,,,
28889,A,,,,
28890,A,,,,
28891,A,,,,
28892,A,,,,
28893,A,,,,
28894,A,,,,
28895,A,,,,
28896,A,,,,
28897,A,,,,
28898,A,,,,
28899,A,,,,
28900,A,,,,
28901,A,,,,
28902,A,,,,
28903,A,,,,
28904,A,,,,
28905,A,,,,
28906,A,,,,
28907,A,,,,
28908,A,,,,
28909,A,,,,
28910,A,,,,
28911,A,,,,
28912,A,,,,
28913,A,,,,
28914,A,,,,
28915,A,,,,
28916,A,,,,
28917,A,,,,
28918,A,,,,
28919,A,,,,
28920,A,,,,
28921,A,,,,
28922,A,,,,
28923,A,,,,
28924,A,,,,
28925,A,,,,
28926,A,,,,
28927,A,,,,
28928,A,,,,
28929,A,,,,
28930,A,,,,
28931,A,,,,
28932,A,,,,
28933,A,,,,
28934,A,,,,
28935,A,,,,
28936,A,,,,
28937,A,,,,
28938,A,,,,
28939,A,,,,
28940,A,,,,
28941,A,,,,
28942,A,,,,
28943,A,,,,
28944,A,,,,
28945,A,,,,
28946,A,,,,
28947,A,,,,
28948,A,,,,
28949,A,,,,
28950,A,,,,
28951,A,,,,
28952,A,,,,
28953,A,,,,
28954,A,,,,
28955,A,,,,
28956,A,,,,
28957,A,,,,
28958,A,,,,
28959,A,,,,
28960,A,,,,
28961,A,,,,
28962,A,,,,
28963,A,,,,
28964,A,,,,
28965,A,,,,
28966,A,,,,
28967,A,,,,
28968,A,,,,
28969,A,,,,
28970,A,,,,
28971,A,,,,
28972,A,,,,
28973,A,,,,
28974,A,,,,
28975,A,,,,
28976,A,,,,
28977,A,,,,
28978,A,,,,
28979,A,,,,
28980,A,,,,
28981,A,,,,
28982,A,,,,
28983,A,,,,
28984,A,,,,
28985,A,,,,
28986,A,,,,
28987,A,,,,
28988,A,,,,
28989,A,,,,
28990,A,,,,
28991,A,,,,
28992,A,,,,
28993,A,,,,
28994,A,,,,
28995,A,,,,
28996,A,,,,
28997,A,,,,
28998,A,,,,
28999,A,,,,
29000,A,,,,
29001,A,,,,
29002,A,,,,
29003,A,,,,
29004,A,,,,
29005,A,,,,
29006,A,,,,
29007,A,,,,
29008,A,,,,
29009,A,,,,
29010,A,,,,
29011,A,,,,
29012,A,,,,
29013,A,,,,
29014,A,,,,
29015,A,,,,
29016,A,,,,
29017,A,,,,
29018,A,,,,
29019,A,,,,
29020,A,,,,
29021,A,,,,
29022,A,,,,
29023,A,,,,
29024,A,,,,
29025,A,,,,
29026,A,,,,
29027,A,,,,
29028,A,,,,
29029,A,,,,
29030,A,,,,
29031,A,,,,
29032,A,,,,
29033,A,,,,
29034,A,,,,
29035,A,,,,
29036,A,,,,
29037,A,,,,
29038,A,,,,
29039,A,,,,
29040,A,,,,
29041,A,,,,
29042,A,,,,
29043,A,,,,
29044,A,,,,
29045,A,,,,
29046,A,,,,
29047,A,,,,
29048,A,,,,
29049,A,,,,
29050,A,,,,
29051,A,,,,
29052,A,,,,
29053,A,,,,
29054,A,,,,
29055,A,,,,
29056,A,,,,
29057,A,,,,
29058,A,,,,
29059,A,,,,
29060,A,,,,
29061,A,,,,
29062,A,,,,
29063,A,,,,
29064,A,,,,
29065,A,,,,
29066,A,,,,
29067,A,,,,
29068,A,,,,
29069,A,,,,
29070,A,,,,
29071,A,,,,
29072,A,,,,
29073,A,,,,
29074,A,,,,
29075,A,,,,
29076,A,,,,
29077,A,,,,
29078,A,,,,
29079,A,,,,
29080,A,,,,
29081,A,,,,
29082,A,,,,
29083,A,,,,
29084,A,,,,
29085,A,,,,
29086,A,,,,
29087,A,,,,
29088,A,,,,
29089,A,,,,
29090,A,,,,
29091,A,,,,
29092,A,,,,
29093,A,,,,
29094,A,,,,
29095,A,,,,
29096,A,,,,
29097,A,,,,
29098,A,,,,
29099,A,,,,
29100,A,,,,
29101,A,,,,
29102,A,,,,
29103,A,,,,
29104,A,,,,
29105,A,,,,
29106,A,,,,
29107,A,,,,
29108,A,,,,
29109,A,,,,
29110,A,,,,
29111,A,,,,
29112,A,,,,
29113,A,,,,
29114,A,,,,
29115,A,,,,
29116,A,,,,
29117,A,,,,
29118,A,,,,
29119,A,,,,
29120,A,,,,
29121,A,,,,
29122,A,,,,
29123,A,,,,
29124,A,,,,
29125,A,,,,
29126,A,,,,
29127,A,,,,
29128,A,,,,
29129,A,,,,
29130,A,,,,
29131,A,,,,
29132,A,,,,
29133,A,,,,
29134,A,,,,
29135,A,,,,
29136,A,,,,
29137,A,,,,
29138,A,,,,
29139,A,,,,
29140,A,,,,
29141,A,,,,
29142,A,,,,
29143,A,,,,
29144,A,,,,
29145,A,,,,
29146,A,,,,
29147,A,,,,
29148,A,,,,
29149,A,,,,
29150,A,,,,
29151,A,,,,
29152,A,,,,
29153,A,,,,
29154,A,,,,
29155,A,,,,
29156,A,,,,
29157,A,,,,
29158,A,,,,
29159,A,,,,
29160,A,,,,
29161,A,,,,
29162,A,,,,
29163,A,,,,
29164,A,,,,
29165,A,,,,
29166,A,,,,
29167,A,,,,
29168,A,,,,
29169,A,,,,
29170,A,,,,
29171,A,,,,
29172,A,,,,
29173,A,,,,
29174,A,,,,
29175,A,,,,
29176,A,,,,
29177,A,,,,
29178,A,,,,
29179,A,,,,
29180,A,,,,
29181,A,,,,
29182,A,,,,
29183,A,,,,
29184,A,,,,
29185,A,,,,
29186,A,,,,
29187,A,,,,
29188,A,,,,
29189,A,,,,
29190,A,,,,
29191,A,,,,
29192,A,,,,
29193,A,,,,
29194,A,,,,
29195,A,,,,
29196,A,,,,
29197,A,,,,
29198,A,,,,
29199,A,,,,
29200,A,,,,
29201,A,,,,
29202,A,,,,
29203,A,,,,
29204,A,,,,
29205,A,,,,
29206,A,,,,
29207,A,,,,
29208,A,,,,
29209,A,,,,
29210,A,,,,
29211,A,,,,
29212,A,,,,
29213,A,,,,
29214,A,,,,
29215,A,,,,
29216,A,,,,
29217,A,,,,
29218,A,,,,
29219,A,,,,
29220,A,,,,
29221,A,,,,
29222,A,,,,
29223,A,,,,
29224,A,,,,
29225,A,,,,
29226,A,,,,
29227,A,,,,
29228,A,,,,
29229,A,,,,
29230,A,,,,
29231,A,,,,
29232,A,,,,
29233,A,,,,
29234,A,,,,
29235,A,,,,
29236,A,,,,
29237,A,,,,
29238,A,,,,
29239,A,,,,
29240,A,,,,
29241,A,,,,
29242,A,,,,
29243,A,,,,
29244,A,,,,
29245,A,,,,
29246,A,,,,
29247,A,,,,
29248,A,,,,
29249,A,,,,
29250,A,,,,
29251,A,,,,
29252,A,,,,
29253,A,,,,
29254,A,,,,
29255,A,,,,
29256,A,,,,
29257,A,,,,
29258,A,,,,
29259,A,,,,
29260,A,,,,
29261,A,,,,
29262,A,,,,
29263,A,,,,
29264,A,,,,
29265,A,,,,
29266,A,,,,
29267,A,,,,
29268,A,,,,
29269,A,,,,
29270,A,,,,
29271,A,,,,
29272,A,,,,
29273,A,,,,
29274,A,,,,
29275,A,,,,
29276,A,,,,
29277,A,,,,
29278,A,,,,
29279,A,,,,
29280,A,,,,
29281,A,,,,
29282,A,,,,
29283,A,,,,
29284,A,,,,
29285,A,,,,
29286,A,,,,
29287,A,,,,
29288,A,,,,
29289,A,,,,
29290,A,,,,
29291,A,,,,
29292,A,,,,
29293,A,,,,
29294,A,,,,
29295,A,,,,
29296,A,,,,
29297,A,,,,
29298,A,,,,
29299,A,,,,
29300,A,,,,
29301,A,,,,
29302,A,,,,
29303,A,,,,
29304,A,,,,
29305,A,,,,
29306,A,,,,
29307,A,,,,
29308,A,,,,
29309,A,,,,
29310,A,,,,
29311,A,,,,
29312,A,,,,
29313,A,,,,
29314,A,,,,
29315,A,,,,
29316,A,,,,
29317,A,,,,
29318,A,,,,
29319,A,,,,
29320,A,,,,
29321,A,,,,
29322,A,,,,
29323,A,,,,
29324,A,,,,
29325,A,,,,
29326,A,,,,
29327,A,,,,
29328,A,,,,
29329,A,,,,
29330,A,,,,
29331,A,,,,
29332,A,,,,
29333,A,,,,
29334,A,,,,
29335,A,,,,
29336,A,,,,
29337,A,,,,
29338,A,,,,
29339,A,,,,
29340,A,,,,
29341,A,,,,
29342,A,,,,
29343,A,,,,
29344,A,,,,
29345,A,,,,
29346,A,,,,
29347,A,,,,
29348,A,,,,
29349,A,,,,
29350,A,,,,
29351,A,,,,
29352,A,,,,
29353,A,,,,
29354,A,,,,
29355,A,,,,
29356,A,,,,
29357,A,,,,
29358,A,,,,
29359,A,,,,
29360,A,,,,
29361,A,,,,
29362,A,,,,
29363,A,,,,
29364,A,,,,
29365,A,,,,
29366,A,,,,
29367,A,,,,
29368,A,,,,
29369,A,,,,
29370,A,,,,
29371,A,,,,
29372,A,,,,
29373,A,,,,
29374,A,,,,
29375,A,,,,
29376,A,,,,
29377,A,,,,
29378,A,,,,
29379,A,,,,
29380,A,,,,
29381,A,,,,
29382,A,,,,
29383,A,,,,
29384,A,,,,
29385,A,,,,
29386,A,,,,
29387,A,,,,
29388,A,,,,
29389,A,,,,
29390,A,,,,
29391,A,,,,
29392,A,,,,
29393,A,,,,
29394,A,,,,
29395,A,,,,
29396,A,,,,
29397,A,,,,
29398,A,,,,
29399,A,,,,
29400,A,,,,
29401,A,,,,
29402,A,,,,
29403,A,,,,
29404,A,,,,
29405,A,,,,
29406,A,,,,
29407,A,,,,
29408,A,,,,
29409,A,,,,
29410,A,,,,
29411,A,,,,
29412,A,,,,
29413,A,,,,
29414,A,,,,
29415,A,,,,
29416,A,,,,
29417,A,,,,
29418,A,,,,
29419,A,,,,
29420,A,,,,
29421,A,,,,
29422,A,,,,
29423,A,,,,
29424,A,,,,
29425,A,,,,
29426,A,,,,
29427,A,,,,
29428,A,,,,
29429,A,,,,
29430,A,,,,
29431,A,,,,
29432,A,,,,
29433,A,,,,
29434,A,,,,
29435,A,,,,
29436,A,,,,
29437,A,,,,
29438,A,,,,
29439,A,,,,
29440,A,,,,
29441,A,,,,
29442,A,,,,
29443,A,,,,
29444,A,,,,
29445,A,,,,
29446,A,,,,
29447,A,,,,
29448,A,,,,
29449,A,,,,
29450,A,,,,
29451,A,,,,
29452,A,,,,
29453,A,,,,
29454,A,,,,
29455,A,,,,
29456,A,,,,
29457,A,,,,
29458,A,,,,
29459,A,,,,
29460,A,,,,
29461,A,,,,
29462,A,,,,
29463,A,,,,
29464,A,,,,
29465,A,,,,
29466,A,,,,
29467,A,,,,
29468,A,,,,
29469,A,,,,
29470,A,,,,
29471,A,,,,
29472,A,,,,
29473,A,,,,
29474,A,,,,
29475,A,,,,
29476,A,,,,
29477,A,,,,
29478,A,,,,
29479,A,,,,
29480,A,,,,
29481,A,,,,
29482,A,,,,
29483,A,,,,
29484,A,,,,
29485,A,,,,
29486,A,,,,
29487,A,,,,
29488,A,,,,
29489,A,,,,
29490,A,,,,
29491,A,,,,
29492,A,,,,
29493,A,,,,
29494,A,,,,
29495,A,,,,
29496,A,,,,
29497,A,,,,
29498,A,,,,
29499,A,,,,
29500,A,,,,
29501,A,,,,
29502,A,,,,
29503,A,,,,
29504,A,,,,
29505,A,,,,
29506,A,,,,
29507,A,,,,
29508,A,,,,
29509,A,,,,
29510,A,,,,
29511,A,,,,
29512,A,,,,
29513,A,,,,
29514,A,,,,
29515,A,,,,
29516,A,,,,
29517,A,,,,
29518,A,,,,
29519,A,,,,
29520,A,,,,
29521,A,,,,
29522,A,,,,
29523,A,,,,
29524,A,,,,
29525,A,,,,
29526,A,,,,
29527,A,,,,
29528,A,,,,
29529,A,,,,
29530,A,,,,
29531,A,,,,
29532,A,,,,
29533,A,,,,
29534,A,,,,
29535,A,,,,
29536,A,,,,
29537,A,,,,
29538,A,,,,
29539,A,,,,
29540,A,,,,
29541,A,,,,
29542,A,,,,
29543,A,,,,
29544,A,,,,
29545,A,,,,
29546,A,,,,
29547,A,,,,
29548,A,,,,
29549,A,,,,
29550,A,,,,
29551,A,,,,
29552,A,,,,
29553,A,,,,
29554,A,,,,
29555,A,,,,
29556,A,,,,
29557,A,,,,
29558,A,,,,
29559,A,,,,
29560,A,,,,
29561,A,,,,
29562,A,,,,
29563,A,,,,
29564,A,,,,
29565,A,,,,
29566,A,,,,
29567,A,,,,
29568,A,,,,
